Date,Asset,Platform,WellID,GrossProduction_boepd,NetProduction_boepd,Gas_mscfd,Oil_bopd,Uptime_pct,Status
2025-11-10,Block A,Bravo,B-02,1680.2,481.7,6771.8,512.6,95.5,Online
2025-07-31,Block A,Alpha,A-01,1737.5,498.1,6707.1,581.1,96.0,Online
2025-02-17,Block A,Alpha,A-01,1782.0,510.9,7643.3,464.2,97.6,Online
2025-04-10,Block A,Bravo,B-02,1936.2,555.1,8112.7,537.5,94.7,Online
2025-08-09,Tuna,Tuna-FPSO,T-03,280.5,140.2,1216.6,70.7,93.0,Online
2025-04-05,Tuna,Tuna-FPSO,T-02,293.9,146.9,1243.5,79.5,97.8,Online
2025-11-17,Tuna,Tuna-FPSO,T-02,233.2,116.6,996.5,61.4,96.4,Online
2025-12-05,Tuna,Tuna-FPSO,T-03,232.5,116.2,893.3,78.5,95.7,Online
2025-06-29,Block A,Alpha,A-04,2007.4,575.5,8722.8,503.5,97.5,Online
2025-11-11,Block A,Alpha,A-03,1863.1,534.2,7552.1,561.0,94.1,Online
09/10/2025,Block A,Alpha,A-04,1890.3,541.9,7503.8,596.5,93.2,Online
2025-07-21,Block A,Alpha,A-03,1991.8,571.0,7676.3,668.3,99.5,Online
2025-05-20,Block A,Alpha,A-04,1944.7,557.5,8238.9,524.2,95.4,Online
2025-10-31,Block A,Bravo,B-03,1942.0,556.8,7489.0,650.8,98.6,Online
2025-12-01,Block A,Bravo,B-01,1720.2,493.2,7273.3,466.2,98.6,Online
2025-03-12,Block A,Alpha,A-03,1802.9,516.9,6892.3,614.6,94.0,Online
2025-06-21,Tuna,Tuna-FPSO,T-03,239.7,119.8,980.4,70.7,96.2,Online
2025-12-14,Block A,Alpha,A-04,1797.9,515.5,7773.2,457.7,95.3,Online
2025-04-17,Tuna,Tuna-FPSO,T-03,251.0,125.5,970.7,83.6,98.5,Online
2025-03-21,Block A,Alpha,A-03,2012.1,576.9,7619.4,698.4,93.5,Online
2025-09-15,Block A,Alpha,A-04,1981.5,568.1,7596.2,671.8,97.7,Online
2025-12-05,Block A,Alpha,A-03,1566.1,449.0,6750.8,402.2,95.6,Online
2025-03-16,Tuna,Tuna-FPSO,T-01,215.2,107.6,811.5,75.3,95.1,Online
2025-08-08,Block A,Bravo,B-03,2065.1,592.1,8949.4,522.1,99.3,Online
2025-08-30,Block A,Alpha,A-03,1914.1,548.8,8254.0,491.0,97.7,Online
2025-07-21,Block A,Alpha,A-04,2067.4,592.7,8340.6,629.4,96.8,Online
2025-11-06,Block A,Bravo,B-03,1708.4,489.8,7399.2,432.7,100.0,Online
19/09/2025,Tuna,Tuna-FPSO,T-01,269.3,134.7,1060.8,86.4,92.7,Online
2025-03-08,Block A,Alpha,A-02,1826.1,523.5,7324.4,563.3,97.6,Online
2025-01-06,Tuna,Tuna-FPSO,T-01,252.1,126.0,962.1,86.2,93.5,Online
2025-11-13,Block A,Alpha,A-01,1724.0,494.3,6926.0,529.9,98.6,Online
2025-03-18,Block A,Bravo,B-01,-1754.6,503.0,6882.8,567.9,95.7,Online
2025-03-11,Tuna,Tuna-FPSO,T-01,214.0,107.0,831.9,70.6,98.2,Online
2025-11-01,Block A,Alpha,A-03,1652.3,473.7,6760.5,486.7,94.7,Online
2025-10-01,Block A,Alpha,A-04,2087.8,598.6,8237.9,667.5,94.1,Online
2025-07-24,Block A,Bravo,B-03,1946.7,558.1,8015.5,564.7,93.4,Online
2025-07-09,Tuna,Tuna-FPSO,T-01,292.7,146.3,1197.3,86.3,100.0,Online
2025-02-28,Block A,Alpha,A-01,1778.4,509.9,7371.9,507.4,92.4,Online
2025-11-27,Block A,Alpha,A-01,1735.0,497.4,6546.7,606.3,98.2,Online
2025-08-07,Tuna,Tuna-FPSO,T-02,267.1,133.6,1129.9,72.3,94.7,Online
2025-07-12,Block A,Bravo,B-03,1930.6,553.5,7959.8,558.2,96.7,Online
2025-06-13,Block A,Alpha,A-02,636.0,182.3,2414.5,219.7,32.4,Online
2025-12-11,Block A,Bravo,B-02,1790.0,513.2,7382.2,517.2,93.3,Online
2025-04-13,Block A,Bravo,B-01,1895.7,543.5,7333.1,631.4,92.3,Online
2025-10-07,Block A,Alpha,A-04,1886.1,540.7,7146.0,654.0,97.4,Online
2025-11-06,Block A,Bravo,B-02,1743.2,499.8,6936.0,547.3,93.2,Online
2025-07-05,Block A,Alpha,A-01,2119.2,607.6,8034.4,734.0,93.8,Online
2025-04-07,Tuna,Tuna-FPSO,T-02,290.9,145.4,1189.8,85.8,96.3,Online
2025-01-22,Block A,Bravo,B-03,1810.4,519.0,7133.3,580.5,95.0,Online
2025-11-21,Tuna,Tuna-FPSO,T-02,266.7,133.3,1149.6,68.5,93.4,Online
2025-04-23,Tuna,Tuna-FPSO,T-02,0,0,0,0,92.9,Online
2025-06-26,Block A,Bravo,B-03,2071.8,594.0,8319.9,637.3,99.3,Online
2025-12-31,Block A,Bravo,B-02,1876.8,538.1,7268.7,623.6,99.6,Online
2025-01-18,Block A,Bravo,B-03,1666.5,477.8,7006.6,458.5,96.6,Online
2025-07-29,Block A,Alpha,A-01,2073.5,594.5,8962.6,528.2,95.4,Online
2025-12-16,Block A,Bravo,B-02,1750.0,501.7,7150.7,517.1,93.6,Online
2025-06-12,Block A,Alpha,A-01,585.6,167.9,2296.1,189.7,27.4,Online
2025-02-27,Block A,Bravo,B-03,1699.5,487.2,7383.7,426.5,95.8,Online
2025-11-05,Tuna,Tuna-FPSO,T-03,227.4,113.7,931.5,66.8,98.5,Online
2025-12-29,Block A,Alpha,A-01,1805.3,517.6,7288.6,548.6,97.5,Online
2025-08-26,Block A,Alpha,A-01,1783.6,511.4,6828.7,606.2,93.8,Online
2025-03-11,Block A,Alpha,A-01,1711.4,490.7,6940.4,514.8,92.5,Online
2025-12-27,Block A,Bravo,B-02,1755.4,503.3,7079.1,534.9,98.6,Online
2025-01-21,Block A,Alpha,A-02,1671.6,479.2,6824.1,495.0,94.8,Online
2025-08-31,Tuna,Tuna-FPSO,T-01,257.4,128.7,1094.7,68.7,95.6,Online
2025-04-19,Block A,Alpha,A-04,2175.7,623.8,9082.7,609.7,93.4,Online
2025-05-06,Tuna,Tuna-FPSO,T-01,263.0,131.5,1102.0,73.0,96.9,Online
2025-05-02,Block A,Bravo,B-02,2155.7,618.0,9110.9,584.9,96.2,Online
2025-08-12,Block A,Alpha,A-04,2211.6,634.1,8449.5,754.8,92.8,Online
2025-10-01,Block A,Bravo,B-02,1964.1,563.1,7786.4,621.6,96.3,Online
2025-01-31,Block A,Bravo,B-01,1764.7,505.9,6802.8,591.8,93.6,Online
2025-12-07,Block A,Bravo,B-01,1656.7,475.0,6261.2,577.2,95.5,Online
2025-03-31,Block A,Alpha,A-04,1799.6,515.9,7746.0,464.1,93.4,Online
2025-11-17,Block A,Alpha,A-03,1829.5,524.5,7765.8,490.6,92.1,Online
2025-02-19,Block A,Bravo,B-03,1792.0,513.8,7173.9,555.1,93.9,Online
2025-06-04,Block A,Alpha,A-01,2076.2,595.2,8156.0,670.0,98.3,Online
2025-11-03,Block A,Alpha,A-04,1817.5,521.1,7735.1,483.9,92.4,Online
2025-08-23,Tuna,Tuna-FPSO,T-02,245.8,122.9,1049.5,64.8,98.0,Online
2025-08-12,Block A,Bravo,B-03,1941.2,556.5,7606.6,629.7,99.0,Online
2025-07-23,Block A,Alpha,A-01,2059.6,590.5,8770.1,547.5,99.4,Online
2025-07-11,Block A,Bravo,B-02,1804.8,517.4,7239.2,556.7,92.9,Online
2025-02-24,Block A,Alpha,A-03,1860.8,533.5,7985.8,483.9,96.5,Online
2025-05-11,Block A,Alpha,A-02,2010.6,576.4,7670.8,688.0,99.4,Online
2025-10-02,Block A,Alpha,A-03,2081.5,596.8,8063.0,691.3,94.9,Online
2025-07-30,Block A,Alpha,A-03,1900.9,545.0,7649.9,581.9,98.7,Online
2025-04-08,Block A,Bravo,B-01,2156.4,618.2,9340.0,546.1,97.9,Online
2025-06-22,Tuna,Tuna-FPSO,T-02,241.8,120.9,1011.4,67.4,98.6,Online
2025-03-31,Block A,Bravo,B-03,2053.6,588.8,8650.1,562.2,94.2,Online
2025-02-16,Block A,Alpha,A-02,2020.3,579.2,8164.9,612.6,93.5,Online
2025-06-05,Block A,Bravo,B-02,2136.6,612.6,8682.9,639.6,95.1,Online
2025-01-01,Block A,Alpha,A-02,1912.6,548.3,8200.2,498.8,92.7,Online
2025-03-08,Tuna,Tuna-FPSO,T-03,252.0,126.0,1026.5,75.0,98.3,Online
2025-09-04,Tuna,Tuna-FPSO,T-03,264.9,132.4,1015.7,89.8,95.8,Online
2025-02-02,Block A,Alpha,A-02,1902.5,545.4,8172.5,493.4,99.0,Online
2025-02-11,Block A,Bravo,B-03,1936.5,555.2,8035.5,551.1,95.8,Online
2025-10-05,Tuna,Tuna-FPSO,T-01,263.7,131.8,1076.1,78.2,95.1,Online
2025-11-26,Block A,Alpha,A-04,1987.0,569.7,7740.6,652.4,95.3,Online
2025-03-25,Tuna,Tuna-FPSO,T-03,224.5,112.2,941.0,62.3,93.0,Online
2025-12-26,Block A,Alpha,A-02,1721.3,493.5,6718.3,563.0,96.6,Online
2025-07-10,Block A,Alpha,A-02,2195.0,629.3,8780.2,681.2,92.1,Online
2025-02-02,Block A,Bravo,B-01,1815.7,520.6,7241.9,567.1,98.3,Online
2025-08-12,Block A,Alpha,A-02,1781.9,510.9,7366.6,511.8,96.0,Online
2025-07-11,Block A,Alpha,A-04,2029.5,581.9,7877.4,671.3,97.4,Online
2025-12-09,Tuna,Tuna-FPSO,T-02,274.3,137.2,1112.6,82.5,92.6,Online
2025-06-14,Block A,Alpha,A-04,618.0,177.2,2394.6,205.1,30.2,Online
2025-05-22,Block A,Alpha,A-03,2167.5,621.4,8225.9,749.2,97.9,Online
2025-03-24,Tuna,Tuna-FPSO,T-03,243.4,121.7,986.7,73.3,98.1,Online
2025-03-12,Block A,Alpha,A-02,1957.1,561.1,8169.3,548.6,92.3,Online
2025-10-20,Tuna,Tuna-FPSO,T-02,267.7,133.8,1062.6,84.5,97.0,Online
2025-05-27,Block A,Bravo,B-02,1838.2,527.0,7064.9,620.1,94.1,Online
2025-05-09,Block A,Bravo,B-03,2056.7,589.7,8751.2,547.9,97.6,Online
2025-02-24,Block A,Alpha,A-04,1852.9,531.2,7323.4,590.2,99.7,Online
2025-02-06,Block A,Bravo,B-02,1870.9,536.4,7992.8,492.8,94.7,Online
2025-04-06,Block A,Alpha,A-01,1734.1,497.2,7137.7,503.5,96.3,Online
2025-07-05,Tuna,Tuna-FPSO,T-03,234.0,117.0,887.4,81.0,93.6,Online
2025-03-25,Block A,Alpha,A-01,1756.9,503.7,7269.0,503.6,95.2,Online
2025-03-23,Block A,Alpha,A-03,1898.3,544.2,7950.7,527.5,97.2,Online
2025-03-21,Tuna,Tuna-FPSO,T-03,234.3,117.2,1014.4,59.4,98.9,Online
2025-01-28,Block A,Bravo,B-02,1632.5,468.0,6489.3,513.7,97.3,Online
2025-04-18,Block A,Bravo,B-03,1788.4,512.7,6849.1,607.5,92.5,Online
2025-08-07,Block A,Bravo,B-02,2048.2,587.2,7801.7,703.1,96.6,Online
2025-10-04,Block A,Alpha,A-04,1882.6,539.7,7469.3,594.8,94.8,Online
2025-08-03,Block A,Bravo,B-03,1878.2,538.5,7130.5,648.8,93.9,Online
2025-06-12,Tuna,Tuna-FPSO,T-01,235.0,117.5,930.0,74.7,97.5,Online
2025-01-10,Block A,Alpha,A-04,1911.5,548.0,7610.2,599.4,92.6,Online
2025-04-18,Tuna,Tuna-FPSO,T-03,291.7,145.8,1152.1,93.1,94.0,Online
2025-01-28,Block A,Alpha,A-04,1714.5,491.5,6559.7,583.5,97.9,Online
2025-09-04,Block A,Bravo,B-01,1973.5,565.8,7575.1,667.5,93.8,Online
2025-10-14,Block A,Bravo,B-01,1977.4,566.9,8329.6,541.3,94.1,Online
2025-11-28,Block A,Alpha,A-04,1803.9,517.2,7043.7,589.5,93.2,Online
2025-03-07,Tuna,Tuna-FPSO,T-03,223.3,111.7,850.6,76.6,94.1,Online
2025-01-20,Block A,Bravo,B-02,1865.8,534.9,7809.5,519.3,96.1,Online
2025-06-07,Block A,Bravo,B-01,2002.5,574.1,7781.8,660.8,95.2,Online
2025-07-14,Block A,Alpha,A-03,1822.9,522.6,7135.6,592.6,94.3,Online
2025-09-14,Block A,Alpha,A-02,1841.6,528.0,7307.2,581.7,96.5,Online
2025-10-24,Tuna,Tuna-FPSO,T-03,249.6,124.8,1054.0,67.9,97.7,Online
2025-07-21,Block A,Bravo,B-02,1942.6,556.9,8439.4,487.5,93.0,Online
2025-11-30,Block A,Alpha,A-04,1944.9,557.6,8116.5,545.5,99.4,Online
2025-12-28,Block A,Bravo,B-02,1654.7,474.4,6755.5,490.0,92.7,Online
2025-08-16,Block A,Bravo,B-02,1901.3,545.1,7852.0,547.5,99.4,Online
2025-01-08,Tuna,Tuna-FPSO,T-03,243.2,121.6,938.7,81.4,99.4,Online
2025-11-18,Block A,Bravo,B-03,1814.7,520.3,7393.7,539.9,97.1,Online
2025-02-26,Block A,Alpha,A-02,1647.9,472.5,6500.4,527.1,95.9,Online
2025-09-02,Block A,Alpha,A-03,2160.2,619.3,8492.7,695.9,98.1,Online
2025-12-16,Block A,Bravo,B-01,1622.5,465.2,6337.8,529.8,99.9,Online
2025-10-03,Block A,Alpha,A-01,2166.2,621.0,8265.5,741.1,99.4,Online
2025-06-18,Block A,Bravo,B-03,553.2,158.6,2178.0,177.7,26.9,Online
2025-06-15,Block A,Alpha,A-02,-670.2,192.1,2747.9,196.4,21.0,Online
2025-10-25,Block A,Alpha,A-04,1995.6,572.1,8301.9,564.2,99.2,Online
2025-02-27,Block A,Alpha,A-03,1854.7,531.7,8017.4,472.4,95.7,Online
2025-07-03,Tuna,Tuna-FPSO,T-03,307.2,153.6,1315.2,80.4,99.0,Online
2025-10-20,Block A,Bravo,B-02,1892.5,542.6,8129.2,490.9,95.1,Online
2025-01-24,Tuna,Tuna-FPSO,T-02,267.8,133.9,1066.4,83.9,98.3,Online
2025-03-08,Block A,Bravo,B-01,1767.8,506.8,7315.0,506.6,98.7,Online
2025-11-13,Tuna,Tuna-FPSO,T-03,237.6,118.8,976.7,69.2,92.3,Online
2025-04-26,Block A,Alpha,A-04,2005.8,575.1,7832.9,655.3,98.5,Online
2025-09-03,Block A,Alpha,A-03,2056.3,589.5,7839.2,704.7,98.1,Online
2025-07-01,Block A,Alpha,A-04,2215.5,635.2,9148.1,638.2,94.7,Online
2025-06-30,Block A,Bravo,B-01,1797.1,515.2,7023.5,586.1,94.7,Online
2025-07-22,Tuna,Tuna-FPSO,T-02,286.2,143.1,1080.5,99.9,97.8,Online
2025-01-07,Tuna,Tuna-FPSO,T-02,265.8,132.9,1022.8,89.5,92.9,Online
2025-04-21,Block A,Bravo,B-03,1856.5,532.3,7495.2,564.2,98.2,Online
2025-04-25,Block A,Bravo,B-03,1897.5,544.0,7996.3,518.8,99.4,Online
2025-09-19,Block A,Alpha,A-02,1881.2,539.3,7900.1,519.1,94.2,Online
2025-04-01,Block A,Alpha,A-04,1866.2,535.0,7555.5,563.5,96.6,Online
2025-12-23,Block A,Alpha,A-02,1648.8,472.7,6487.0,530.3,93.4,Online
2025-11-30,Block A,Alpha,A-03,1919.6,550.3,7806.3,573.7,95.1,Online
2025-01-21,Block A,Bravo,B-03,1894.4,543.1,7182.6,656.0,96.0,Online
2025-02-28,Tuna,Tuna-FPSO,T-02,238.4,119.2,959.4,73.0,97.6,Online
2025-09-14,Tuna,Tuna-FPSO,T-02,296.6,148.3,1232.8,84.0,93.1,Online
2025-06-18,Block A,Bravo,B-01,592.3,169.8,2341.5,188.6,37.9,Online
2025-11-24,Block A,Alpha,A-04,1735.1,497.5,7383.1,462.1,95.0,Online
2025-07-01,Block A,Bravo,B-02,1784.5,511.6,7343.6,518.4,92.5,Online
2025-08-27,Block A,Bravo,B-02,2053.3,588.7,8802.5,535.6,98.2,Online
2025-03-22,Block A,Alpha,A-03,1937.8,555.6,7981.1,561.7,92.1,Online
2025-08-02,Tuna,Tuna-FPSO,T-01,253.6,126.8,1017.7,78.1,99.5,Online
2025-09-15,Tuna,Tuna-FPSO,T-02,281.8,140.9,1177.9,78.7,94.5,Online
2025-03-14,Block A,Bravo,B-02,1805.5,517.6,7685.6,480.4,98.8,Online
2025-11-25,Tuna,Tuna-FPSO,T-01,238.7,119.3,913.5,81.2,97.5,Online
2025-07-05,Block A,Bravo,B-03,1917.2,549.7,7427.5,636.6,93.9,Online
2025-01-23,Block A,Alpha,A-03,1800.1,516.1,7453.5,515.0,95.4,Online
2025-05-12,Block A,Bravo,B-03,2074.3,594.7,8391.4,627.5,93.5,Online
2025-10-30,Block A,Alpha,A-02,2034.8,583.4,8533.2,563.6,97.9,Online
2025-01-30,Tuna,Tuna-FPSO,T-03,259.3,129.7,1115.9,66.9,92.7,Online
2025-12-18,Block A,Alpha,A-04,1689.3,484.3,7341.6,423.5,93.8,Online
2025-09-15,Tuna,Tuna-FPSO,T-03,274.3,137.2,1182.4,70.4,98.4,Online
2025-05-01,Block A,Alpha,A-01,2191.9,628.4,8414.0,741.2,94.5,Online
2025-02-02,Tuna,Tuna-FPSO,T-02,251.2,125.6,980.0,82.2,93.1,Online
2025-04-25,Block A,Alpha,A-04,2124.2,609.0,8554.0,649.4,94.8,Online
2025-09-23,Block A,Bravo,B-02,2120.3,607.9,8057.7,731.0,96.1,Online
2025-09-08,Tuna,Tuna-FPSO,T-01,248.8,124.4,953.7,84.4,95.1,Online
2025-01-23,Tuna,Tuna-FPSO,T-03,249.5,124.8,1038.7,70.4,97.8,Online
2025-12-08,Block A,Bravo,B-03,1632.5,468.0,6536.5,505.5,98.4,Online
2025-06-03,Block A,Bravo,B-03,1780.3,510.4,7125.4,551.8,96.7,Online
2025-01-28,Block A,Alpha,A-02,1638.8,469.8,6583.9,503.6,97.3,Online
2025-01-20,Block A,Bravo,B-03,1872.2,536.8,8122.6,471.7,93.9,Online
2025-01-11,Block A,Bravo,B-01,1740.3,498.9,7418.6,461.2,92.6,Online
2025-05-18,Block A,Alpha,A-02,1983.9,568.8,8552.7,509.3,97.3,Online
2025-12-27,Tuna,Tuna-FPSO,T-03,222.4,111.2,938.1,60.7,95.7,Online
2025-03-21,Block A,Alpha,A-02,1666.4,477.8,6772.2,498.8,93.1,Online
2025-10-01,Tuna,Tuna-FPSO,T-01,272.8,136.4,1052.3,91.4,94.7,Online
2025-02-03,Block A,Alpha,A-03,1967.5,564.1,8340.7,529.4,93.3,Online
2025-01-31,Tuna,Tuna-FPSO,T-01,258.9,129.4,1060.8,76.0,97.1,Online
2025-03-24,Tuna,Tuna-FPSO,T-01,246.8,123.4,1020.8,70.8,93.4,Online
2025-07-26,Block A,Alpha,A-04,1944.7,557.5,7419.0,665.6,93.0,Online
2025-06-08,Block A,Bravo,B-02,2016.7,578.2,8113.1,617.9,97.2,Online
2025-11-09,Block A,Bravo,B-03,1701.4,487.8,7296.5,443.4,99.8,Online
2025-02-17,Tuna,Tuna-FPSO,T-02,222.7,111.3,906.8,66.4,92.9,Online
2025-01-23,Block A,Bravo,B-02,1820.8,522.0,7897.2,459.2,97.3,Online
2025-01-26,Block A,Bravo,B-03,1868.1,535.6,7045.8,653.3,98.9,Online
2025-12-27,Block A,Alpha,A-04,1807.3,518.2,7561.7,503.6,99.1,Online
2025-06-10,Block A,Alpha,A-01,617.3,177.0,2621.3,165.4,39.3,Online
2025-09-03,Tuna,Tuna-FPSO,T-03,266.7,133.3,1016.6,91.4,93.5,Online
2025-12-30,Tuna,Tuna-FPSO,T-01,237.8,118.9,1009.8,63.7,98.3,Online
2025-07-30,Block A,Bravo,B-01,1949.0,558.8,7562.0,645.2,92.3,Online
2025-10-01,Block A,Bravo,B-01,2068.8,593.1,8762.2,558.1,95.6,Online
2025-01-03,Block A,Bravo,B-03,1802.8,516.9,6913.2,610.9,95.5,Online
2025-01-01,Block A,Bravo,B-01,1775.2,508.9,7525.9,477.6,92.1,Online
2025-04-02,Block A,Bravo,B-03,2070.1,593.5,8528.7,599.6,98.2,Online
2025-11-05,Block A,Alpha,A-02,1829.8,524.6,7907.0,466.5,99.4,Online
2025-07-15,Tuna,Tuna-FPSO,T-03,282.1,141.1,1169.1,80.5,94.1,Online
2025-03-09,Block A,Alpha,A-03,1776.5,509.3,6763.2,610.4,97.7,Online
2025-12-25,Block A,Bravo,B-02,1956.9,561.0,8107.3,559.1,99.1,Online
2025-01-17,Block A,Bravo,B-03,1892.3,542.5,8001.8,512.7,93.8,Online
2025-09-14,Block A,Bravo,B-01,2159.6,619.2,9380.7,542.2,93.7,Online
2025-04-22,Block A,Alpha,A-04,2016.6,578.2,8158.5,610.0,96.8,Online
2025-07-28,Block A,Bravo,B-01,2262.6,648.7,9445.8,634.0,95.2,Online
2025-05-08,Block A,Alpha,A-03,2181.6,625.5,8887.2,649.3,98.2,Online
2025-11-13,Block A,Bravo,B-03,1836.5,526.5,7646.0,518.2,92.5,Online
2025-08-29,Block A,Bravo,B-03,1996.0,572.3,8644.3,505.6,92.8,Online
2025-04-09,Block A,Bravo,B-02,1820.7,522.0,7246.5,571.3,97.7,Online
2025-03-03,Block A,Alpha,A-01,1768.2,506.9,6838.6,589.1,95.7,Online
2025-08-10,Tuna,Tuna-FPSO,T-01,245.1,122.5,962.3,79.2,99.8,Online
2025-06-13,Block A,Alpha,A-03,575.8,165.1,2294.6,180.2,31.2,Online
2025-04-20,Block A,Alpha,A-04,1922.2,551.1,7513.8,626.7,98.1,Online
2025-11-15,Block A,Alpha,A-04,1776.9,509.4,7403.9,500.4,95.4,Online
2025-03-20,Block A,Bravo,B-03,1753.1,502.6,7317.1,491.5,92.8,Online
2025-04-14,Block A,Alpha,A-02,1757.0,503.7,6923.8,563.2,99.6,Online
2025-02-19,Block A,Alpha,A-03,1695.7,486.2,6663.9,546.8,99.5,Online
2025-11-04,Block A,Alpha,A-04,1792.5,513.9,,576.3,96.6,Online
2025-05-18,Tuna,Tuna-FPSO,T-03,281.9,140.9,1091.6,93.7,92.3,Online
2025-08-23,Block A,Alpha,A-01,2129.8,610.6,9224.1,539.4,93.0,Online
2025-05-09,Block A,Bravo,B-01,1841.6,528.0,7445.6,557.9,97.4,Online
2025-08-05,Block A,Bravo,B-01,1930.3,553.4,8090.9,535.3,98.5,Online
2025-12-31,Tuna,Tuna-FPSO,T-02,210.7,105.3,879.5,59.1,97.0,Online
2025-11-10,Tuna,Tuna-FPSO,T-03,244.8,122.4,928.0,84.8,97.4,Online
2025-03-01,Block A,Bravo,B-03,1576.1,451.9,6739.0,414.2,93.5,Online
2025-10-08,Tuna,Tuna-FPSO,T-02,264.5,132.2,1070.1,80.0,95.5,Online
2025-10-03,Block A,Alpha,A-03,2011.0,576.6,8611.3,526.3,98.7,Online
2025-02-10,Block A,Alpha,A-03,1550.6,444.6,6422.7,443.2,96.6,Online
2025-06-24,Block A,Bravo,B-01,571.8,163.9,2335.1,169.2,37.8,Online
2025-07-17,Block A,Alpha,A-04,1790.5,513.3,7538.6,490.7,94.1,Online
2025-08-19,Block A,Alpha,A-02,2059.9,590.6,7889.4,699.7,95.7,Online
2025-01-07,Block A,Alpha,A-02,1816.1,520.7,7098.1,592.3,95.2,Online
2025-12-29,Block A,Bravo,B-01,1665.5,477.5,6462.9,551.2,99.6,Online
2025-01-30,Tuna,Tuna-FPSO,T-02,207.7,103.8,822.2,65.9,98.4,Online
2025-09-16,Block A,Alpha,A-02,1958.4,561.5,7392.2,683.9,93.1,Online
2025-06-16,Block A,Bravo,B-03,553.9,158.8,2300.7,157.2,23.6,Online
2025-11-21,Block A,Bravo,B-03,1713.5,491.3,7386.4,440.0,99.9,Online
2025-06-04,Tuna,Tuna-FPSO,T-03,278.8,139.4,1205.1,71.0,92.3,Online
2025-12-02,Block A,Alpha,A-01,1735.7,497.6,7114.8,509.0,93.6,Online
2025-06-06,Block A,Bravo,B-03,1987.3,569.8,7879.4,628.8,96.0,Online
2025-08-14,Block A,Bravo,B-02,2194.1,629.0,8939.6,652.8,97.4,Online
2025-11-29,Block A,Alpha,A-03,1816.3,520.7,7084.8,594.8,94.1,Online
2025-02-08,Block A,Alpha,A-03,1966.9,563.9,7741.0,632.2,99.3,Online
2025-04-19,Tuna,Tuna-FPSO,T-03,302.8,151.4,1225.3,91.5,92.1,Online
2025-09-28,Tuna,Tuna-FPSO,T-01,260.6,130.3,1129.2,65.9,99.0,Online
2025-12-14,Block A,Bravo,B-03,1813.9,520.0,7649.4,495.0,97.1,Online
2025-03-02,Block A,Alpha,A-01,1939.5,556.1,7646.5,621.1,96.9,Online
2025-10-05,Block A,Alpha,A-02,1892.1,542.5,8144.1,487.9,93.1,Online
2025-08-12,Block A,Alpha,A-01,2008.7,575.9,7816.1,661.1,96.9,Online
2025-05-27,Tuna,Tuna-FPSO,T-03,255.1,127.5,1009.1,81.1,92.0,Online
2025-12-09,Block A,Alpha,A-04,1739.3,498.7,6599.4,601.5,94.4,Online
2025-08-30,Tuna,Tuna-FPSO,T-02,269.1,134.6,1151.1,70.6,95.7,Online
2025-06-16,Block A,Alpha,A-04,666.8,191.2,2716.1,198.5,21.0,Online
2025-03-02,Block A,Alpha,A-04,1687.4,483.8,6543.3,559.2,97.1,Online
2025-11-18,Block A,Alpha,A-02,1693.4,485.5,6662.0,544.8,96.5,Online
2025-08-13,Tuna,Tuna-FPSO,T-03,254.2,127.1,964.0,88.0,93.2,Online
2025-01-13,Block A,Alpha,A-03,1846.6,529.4,7197.9,605.6,93.8,Online
2025-05-20,Tuna,Tuna-FPSO,T-02,264.8,132.4,1140.5,68.2,92.3,Online
2025-06-27,Tuna,Tuna-FPSO,T-02,287.0,143.5,1150.8,88.6,99.2,Online
2025-09-07,Tuna,Tuna-FPSO,T-02,0,0,0,0,92.9,Online
2025-08-20,Tuna,Tuna-FPSO,T-03,277.7,138.8,1178.3,74.5,97.0,Online
2025-10-12,Tuna,Tuna-FPSO,T-01,286.4,143.2,1209.3,77.9,94.2,Online
2025-02-28,Block A,Alpha,A-04,1808.9,518.6,7428.6,528.1,96.6,Online
2025-11-24,Tuna,Tuna-FPSO,T-02,213.2,106.6,812.7,73.1,99.6,Online
2025-09-29,Tuna,Tuna-FPSO,T-02,282.4,141.2,1214.2,73.1,97.3,Online
2025-06-16,Tuna,Tuna-FPSO,T-03,284.7,142.3,,74.8,93.5,Online
2025-05-22,Block A,Alpha,A-02,1941.8,556.7,7810.1,595.2,94.7,Online
2025-12-22,Block A,Bravo,B-03,1815.3,520.4,7055.9,598.8,97.1,Online
2025-04-27,Block A,Bravo,B-03,1815.5,520.5,7372.8,544.3,98.2,Online
2025-01-08,Block A,Alpha,A-02,1943.4,557.2,8280.3,515.8,92.7,Online
2025-11-07,Block A,Alpha,A-01,1858.6,532.9,7457.2,572.9,97.9,Online
2025-08-18,Tuna,Tuna-FPSO,T-02,280.4,140.2,1105.4,89.8,96.3,Online
2025-09-27,Block A,Alpha,A-03,2036.4,583.8,7989.7,658.9,95.9,Online
2025-02-26,Tuna,Tuna-FPSO,T-01,234.3,117.2,926.9,74.5,99.6,Online
2025-12-13,Block A,Alpha,A-02,1916.3,549.4,7568.3,611.4,94.6,Online
2025-04-10,Tuna,Tuna-FPSO,T-03,244.9,122.5,1034.6,66.5,96.0,Online
2025-09-24,Block A,Alpha,A-04,2061.0,590.9,8640.8,571.2,93.7,Online
2025-05-29,Block A,Alpha,A-02,1889.5,541.7,7508.5,594.9,99.8,Online
2025-09-04,Tuna,Tuna-FPSO,T-01,302.5,151.2,1153.5,103.6,96.6,Online
2025-09-29,Block A,Alpha,A-04,2066.2,592.4,8750.1,557.6,95.7,Online
